#ClusterName #ID Mass LogTeff Logg Av "Log age" DistMod G sigG Bp sigBp Rp sigRp BP-RP MG BP-RP_0 BP-RP_0_lim allDeltas
NGC_6494 2273987966923708819 0.74289 3.67 4.661 1.30606 8.57978 9.35202 17.23368 0.00078 18.18994 0.00771 16.21342 0.00269 1.9765200000000007 6.7192666 1.348199243243244 -0.055766598787442945 0.021004171894191792
NGC_6494 2273987966923705140 0.97864 3.7533 4.551 1.4872 8.57978 9.35202 15.68568 0.0006 16.37437 0.00185 14.83908 0.00111 1.5352899999999998 5.010052 0.8198262162162161 -0.055766598787442945 0.058357588075788946
NGC_6494 2273987966923712307 0.79579 3.6924 4.641 1.33078 8.57978 9.35202 16.99847 0.00073 17.90268 0.00598 16.01115 0.00232 1.8915299999999995 6.462055800000002 1.2513169189189184 -0.055766598787442945 -0.0005975895913890028
NGC_6494 2273987967057924584A 0.83735 3.7081 4.623 1.17907 8.57978 9.35202 16.43939 0.00065 17.20676 0.00342 15.53672 0.00167 1.6700399999999984 6.0379977 1.1028117297297282 -0.055766598787442945 0.010419581370208597
NGC_6494 2273987966923709668 0.80181 3.6947 4.639 1.2235 8.57978 9.35202 16.2237 0.00063 16.95562 0.00282 15.3426 0.00148 1.6130200000000006 5.782765000000001 1.024417297297298 -0.055766598787442945 0.020280967699643604
NGC_6494 2273987967057933217A 0.6016 3.5942 4.697 1.29736 8.57978 9.35202 17.96068 0.001 19.12185 0.01772 16.82384 0.00435 2.298009999999998 7.4540096 1.6738746486486464 -0.055766598787442945 0.03652264165267649
NGC_6494 2273987966923717493 0.70218 3.6474 4.665 1.31666 8.57978 9.35202 17.32699 0.0008 18.31481 0.00856 16.28644 0.00285 2.0283700000000024 6.803142599999999 1.3949497837837863 -0.055766598787442945 0.001326475378881753
NGC_6494 2273987966923709868 0.76796 3.6812 4.653 1.2191 8.57978 9.35202 16.69876 0.00068 17.51891 0.00439 15.7556 0.00194 1.7633100000000024 6.261741000000001 1.1768240540540564 -0.055766598787442945 0.005852078127794869
NGC_6494 2273987966923711010 0.66544 3.6275 4.673 1.19373 8.57978 9.35202 17.5387 0.00085 18.58894 0.01084 16.46405 0.00328 2.1248900000000006 7.1242602999999995 1.5506090810810818 -0.055766598787442945 -0.01863882006859985
NGC_6494 2273987967057923222* 9999.0 9999.0 9999.0 1.20514 8.57978 9.35202 15.60031 0.00049 16.27635 0.00176 14.7615 0.00106 1.514850000000001 5.1757154000000005 0.9350799459459469 -0.055766598787442945 -0.25580663469210396
NGC_6494 2273987967057926953A 1.09424 3.7821 4.477 1.10408 8.57978 9.35202 14.92705 0.00057 15.47352 0.00107 14.19845 0.00082 1.2750700000000013 4.5923988 0.7439180000000013 -0.055766598787442945 -0.004464145340658199
NGC_6494 2273987966923705751 0.67723 3.6339 4.671 1.33655 8.57978 9.35202 17.75817 0.00093 18.88016 0.01401 16.64761 0.00378 2.23255 7.2166205 1.589561081081081 -0.055766598787442945 -0.016964842228975208
NGC_6494 2273987967057920980A 1.74067 3.9185 4.273 1.25501 8.57978 9.35202 12.70212 0.00054 12.99889 0.00051 12.23401 0.00051 0.7648799999999998 2.233141100000001 0.1611184324324323 -0.055766598787442945 0.01229075580592598
NGC_6494 2273987966923704944 0.93295 3.74 4.577 1.18062 8.57978 9.35202 15.75341 0.0006 16.41337 0.0019 14.9315 0.00116 1.4818700000000007 5.350638200000001 0.9138960540540547 -0.055766598787442945 0.0024780571981404265
NGC_6494 2273987967057920980B 0.735 3.659 4.666 1.25501 8.57978 9.35202 17.12336 0.00075 18.06303 0.00681 16.11616 0.00251 1.9468700000000005 6.654381100000002 1.343108432432433 -0.055766598787442945 -0.03229498204729442
NGC_6494 2273987966923709763 0.79268 3.6911 4.643 0.94618 8.57978 9.35202 16.67524 0.00068 17.46582 0.00421 15.7559 0.00194 1.7099200000000003 6.481119799999999 1.254730702702703 -0.055766598787442945 0.009553041838056053
NGC_6494 2273987966923716620 0.75978 3.678 4.657 1.27697 8.57978 9.35202 16.67886 0.00068 17.4966 0.00433 15.73843 0.00192 1.7581700000000016 6.1903367000000005 1.1438438918918936 -0.055766598787442945 0.03344743774408876
NGC_6494 2273987966923709966 0.67119 3.6306 4.672 1.30826 8.57978 9.35202 17.68192 0.0009 18.77349 0.01278 16.58519 0.00359 2.188299999999998 7.165548600000002 1.558920864864863 -0.055766598787442945 0.0034439663781586916
NGC_6494 2273987966923710853 1.08088 3.7791 4.485 1.43898 8.57978 9.35202 15.13643 0.00057 15.75268 0.00125 14.34674 0.00088 1.4059399999999993 4.503717800000001 0.7136739459459454 -0.055766598787442945 0.057088797158797
NGC_6494 2273987967057921656* 9999.0 9999.0 9999.0 1.38083 8.57978 9.35202 16.43133 0.00054 17.28009 0.00358 15.46599 0.00162 1.8141000000000016 5.850371299999999 1.1498088108108124 -0.055766598787442945 -0.3247548450620785
NGC_6494 2273987967057922304B 1.154 3.785 4.435 1.34832 8.57978 9.35202 14.47679 0.00056 15.01487 0.00086 13.75704 0.0007 1.2578300000000002 3.9247651999999995 0.609178756756757 -0.055766598787442945 0.026872475444629895
NGC_6494 2273987966923714535 1.10829 3.7852 4.467 1.17609 8.57978 9.35202 14.576 0.00056 15.09828 0.00089 13.87321 0.00073 1.2250700000000005 4.177259900000001 0.6592753513513518 -0.055766598787442945 0.01182273715899651
NGC_6494 2273987967057934272A 0.73437 3.6651 4.661 1.17964 8.57978 9.35202 17.05979 0.00074 17.95597 0.00634 16.06854 0.00242 1.887430000000002 6.657890399999999 1.3199275135135156 -0.055766598787442945 0.024950599234275117
NGC_6494 2273987967057920289* 9999.0 9999.0 9999.0 1.33827 8.57978 9.35202 14.57951 0.00046 15.13197 0.00091 13.84478 0.00072 1.2871900000000007 4.036429700000001 0.6433736216216224 -0.055766598787442945 -0.044699403738468924
NGC_6494 2273987967057928134* 9999.0 9999.0 9999.0 1.37332 8.57978 9.35202 14.73188 0.00047 15.29949 0.00099 13.98777 0.00075 1.311720000000001 4.157605200000001 0.6510417297297308 -0.055766598787442945 0.03572762752760372
NGC_6494 2273987967057921478* 9999.0 9999.0 9999.0 1.42642 8.57978 9.35202 12.25301 0.00045 12.60671 0.00049 11.71801 0.00049 0.8887 1.6314762 0.20247632432432439 -0.055766598787442945 -0.7374648987149406
NGC_6494 2273987967057927135B 0.872 3.722 4.597 1.26955 8.57978 9.35202 16.06772 0.00062 16.78266 0.00247 15.19917 0.00136 1.5834899999999994 5.585800500000001 0.972733513513513 -0.055766598787442945 0.010879433948818296
NGC_6494 2273987967057927194A 1.2614 3.8154 4.368 1.33625 8.57978 9.35202 14.08669 0.00055 14.58456 0.00073 13.40321 0.00063 1.1813500000000001 3.5454075000000014 0.5385054054054056 -0.055766598787442945 0.025414447785367944
NGC_6494 2273987967057929469* 9999.0 9999.0 9999.0 1.58314 8.57978 9.35202 16.78926 0.00058 17.82762 0.0055 15.71852 0.00192 2.1090999999999998 6.028245399999999 1.3474812972972972 -0.055766598787442945 -0.6683873831352161
NGC_6494 2273987966923708890 0.84695 3.7117 4.619 1.51844 8.57978 9.35202 16.76971 0.00069 17.64059 0.00483 15.80362 0.002 1.836969999999999 6.0662784 1.1064772432432424 -0.055766598787442945 0.02687868072367383
NGC_6494 2273987966923705240 1.04635 3.7711 4.508 1.36084 8.57978 9.35202 15.2306 0.00058 15.85164 0.00132 14.44303 0.00091 1.4086099999999995 4.667432400000001 0.7539356216216211 -0.055766598787442945 0.02189145534709258
NGC_6494 2273987967057925775* 9999.0 9999.0 9999.0 1.42793 8.57978 9.35202 17.98771 0.00085 19.21222 0.01684 16.81855 0.00459 2.39367 7.364832300000001 1.706719891891892 -0.055766598787442945 -0.10169432067105788
NGC_6494 2273987967057923625* 9999.0 9999.0 9999.0 1.29185 8.57978 9.35202 15.2763 0.00048 15.9021 0.00138 14.48022 0.00093 1.4218800000000016 4.774533500000001 0.8003954054054071 -0.055766598787442945 -0.08941851959243685
NGC_6494 2273987967057921783* 9999.0 9999.0 9999.0 1.30451 8.57978 9.35202 13.19423 0.00045 13.57634 0.00056 12.62881 0.00054 0.9475300000000004 2.6811960999999993 0.31995491891891936 -0.055766598787442945 0.05239615427732369
NGC_6494 2273987966923713040 0.92897 3.7388 4.579 1.33639 8.57978 9.35202 15.8548 0.0006 16.54683 0.00209 15.00593 0.00121 1.5409000000000006 5.313392899999999 0.8979880540540547 -0.055766598787442945 0.029179377412784646
NGC_6494 2273987966923712918 1.73384 3.9173 4.274 1.41156 8.57978 9.35202 12.82281 0.00054 13.14922 0.00052 12.31905 0.00052 0.830169999999999 2.214501600000001 0.15109518918918818 -0.055766598787442945 0.043784024699129453
NGC_6494 2273987966923702477 0.70328 3.648 4.664 1.30474 8.57978 9.35202 17.33056 0.0008 18.31319 0.00857 16.28746 0.00286 2.0257299999999994 6.817321399999999 1.3980442702702698 -0.055766598787442945 0.008791330643060924
NGC_6494 2273987967057923810* 9999.0 9999.0 9999.0 1.2534 8.57978 9.35202 15.88019 0.00051 16.5875 0.0021 15.01796 0.00124 1.5695399999999982 5.412644000000001 0.9665529729729712 -0.055766598787442945 -0.13914271849993387
NGC_6494 2273987967057925190B 0.683 3.648 4.629 1.34114 8.57978 9.35202 17.81604 0.00095 18.96995 0.01499 16.70178 0.00393 2.2681700000000014 7.270405400000001 1.6229729189189204 -0.055766598787442945 -0.04062954437001842
NGC_6494 2273987966923709387 0.81838 3.7009 4.632 1.1119 8.57978 9.35202 16.25236 0.00063 16.98183 0.00287 15.37896 0.00151 1.6028699999999994 5.910749 1.0679559459459451 -0.055766598787442945 -0.0018353592443309807
NGC_6494 2273987966923714389 0.68126 3.6361 4.67 1.23128 8.57978 9.35202 17.7199 0.00091 18.79736 0.01334 16.62002 0.00369 2.177340000000001 7.272040799999999 1.5849944864864876 -0.055766598787442945 0.049142118903769294
NGC_6494 2273987966923714353 0.90518 3.7315 4.592 1.43924 8.57978 9.35202 15.79635 0.0006 16.49767 0.00201 14.94448 0.00117 1.553189999999999 5.1634064 0.8607988648648638 -0.055766598787442945 0.033461785725870996
NGC_6494 2273987966923707109 0.82046 3.7017 4.631 1.27732 8.57978 9.35202 16.39622 0.00065 17.17411 0.00332 15.49243 0.00163 1.6816799999999983 5.9073852 1.067185513513512 -0.055766598787442945 -0.0026051659005226213
NGC_6494 2273987966923715211 0.67772 3.6341 4.671 1.3585 8.57978 9.35202 17.77914 0.00093 18.87931 0.01437 16.66127 0.00383 2.218040000000002 7.218055000000002 1.5644913513513534 -0.055766598787442945 0.04302066935119875
NGC_6494 2273987967057931955* 9999.0 9999.0 9999.0 1.2645 8.57978 9.35202 16.5342 0.00055 17.33214 0.00366 15.60873 0.00179 1.7234099999999994 6.056774999999999 1.1150829729729725 -0.055766598787442945 -0.010173019833591646
NGC_6494 2273987967057922131A 0.60439 3.5956 4.695 1.1822 8.57978 9.35202 17.90369 0.00098 19.06616 0.01648 16.78421 0.00419 2.2819499999999984 7.499512000000001 1.7132159459459444 -0.055766598787442945 0.026407527847661427
NGC_6494 2273987966923710058 0.92424 3.7374 4.582 1.27607 8.57978 9.35202 15.77812 0.0006 16.45797 0.00195 14.94269 0.00117 1.5152799999999989 5.2903977 0.9013868648648637 -0.055766598787442945 -0.007577902367037481
NGC_6494 2273987967057922515* 9999.0 9999.0 9999.0 1.12298 8.57978 9.35202 15.63187 0.00049 16.27687 0.00176 14.81781 0.00109 1.4590599999999991 5.280397799999999 0.9188155675675667 -0.055766598787442945 -0.08730092556937485
NGC_6494 2273987966923707152 0.73331 3.6645 4.661 1.29561 8.57978 9.35202 17.13883 0.00076 18.06358 0.00694 16.13205 0.00253 1.9315300000000022 6.633717099999999 1.308236540540543 -0.055766598787442945 0.028544093299606388
NGC_6494 2273987967057925187* 9999.0 9999.0 9999.0 1.29526 8.57978 9.35202 16.26117 0.00053 17.15159 0.00315 15.27476 0.00145 1.8768299999999982 5.7563686 1.253704918918917 -0.055766598787442945 -0.7125249305644994
NGC_6494 2273987967057924317* 9999.0 9999.0 9999.0 1.32601 8.57978 9.35202 17.03832 0.00062 18.09795 0.00729 15.95555 0.00221 2.1424000000000003 6.506151099999999 1.504481675675676 -0.055766598787442945 -0.5325214438008583
NGC_6494 2273987967057925524* 9999.0 9999.0 9999.0 0.95772 8.57978 9.35202 16.9195 0.0006 17.87396 0.00621 15.89295 0.00209 1.9810099999999995 6.7151092 1.5202690270270265 -0.055766598787442945 -0.358762671992805
NGC_6494 2273987966923716584 1.1821 3.8003 4.418 1.34031 8.57978 9.35202 14.59407 0.00056 15.14233 0.00091 13.86604 0.00073 1.2762899999999995 4.049174100000001 0.6314922162162158 -0.055766598787442945 0.03147606394342617
NGC_6494 2273987967057934808* 9999.0 9999.0 9999.0 1.23645 8.57978 9.35202 15.26495 0.00048 15.91338 0.00141 14.44885 0.0009 1.4645299999999999 4.812489500000001 0.8696972972972972 -0.055766598787442945 -0.35499746686187894
NGC_6494 2273987967057930079* 9999.0 9999.0 9999.0 1.11065 8.57978 9.35202 17.29593 0.00066 18.26592 0.00804 16.26318 0.00284 2.002740000000003 6.955431499999999 1.4684272972973003 -0.055766598787442945 -0.004456101293106585
NGC_6494 2273987966923707975 0.75077 3.6744 4.661 1.43921 8.57978 9.35202 16.73609 0.00069 17.5869 0.00464 15.77618 0.00197 1.8107199999999999 6.103173100000001 1.1183432972972973 -0.055766598787442945 0.025864118260852997
NGC_6494 2273987967057930641* 9999.0 9999.0 9999.0 1.08711 8.57978 9.35202 16.37693 0.00054 17.29168 0.00333 15.37568 0.00159 1.9160000000000004 6.057382100000002 1.3930119459459465 -0.055766598787442945 -0.7402229655015233
NGC_6494 2273987967057922903* 9999.0 9999.0 9999.0 1.36427 8.57978 9.35202 12.94247 0.00045 13.38332 0.00054 12.3144 0.00052 1.0689200000000003 2.3762497000000007 0.41259551351351387 -0.055766598787442945 -0.550223593541709
NGC_6494 2273987967057926799* 9999.0 9999.0 9999.0 1.3453 8.57978 9.35202 16.83426 0.00059 17.76373 0.00544 15.82962 0.00202 1.9341099999999987 6.284923000000001 1.2869116216216203 -0.055766598787442945 -0.26833474296198556
NGC_6494 2273987967057929501B 1.337 3.832 4.347 1.21928 8.57978 9.35202 13.89368 0.00055 14.35667 0.00068 13.24356 0.00061 1.113109999999999 3.4565008000000006 0.5265374594594585 -0.055766598787442945 -0.0010418140176078339
NGC_6494 2273987967057930635* 9999.0 9999.0 9999.0 1.33904 8.57978 9.35202 16.04544 0.00051 16.76555 0.00254 15.17206 0.00131 1.593490000000001 5.5016744 0.9493031891891902 -0.055766598787442945 0.015285420679044037
NGC_6494 2273987966923711529 0.83684 3.7079 4.624 1.08147 8.57978 9.35202 16.35831 0.00064 17.10141 0.00315 15.47486 0.00161 1.6265500000000017 6.0437817 1.106275243243245 -0.055766598787442945 0.005032088144413471
NGC_6494 2273987967057935342* 9999.0 9999.0 9999.0 1.2727 8.57978 9.35202 14.00102 0.00046 14.48319 0.00071 13.33415 0.00062 1.1490400000000012 3.5162970000000007 0.5367681081081094 -0.055766598787442945 0.005415047015219443
NGC_6494 2273987967057924057* 9999.0 9999.0 9999.0 1.44036 8.57978 9.35202 17.22054 0.00065 18.26668 0.00825 16.14836 0.00256 2.1183200000000006 6.5865995999999996 1.4253900540540547 -0.055766598787442945 -0.28084322733989175
NGC_6494 2273987967057924011* 9999.0 9999.0 9999.0 0.99556 8.57978 9.35202 12.73755 0.00045 13.02099 0.00052 12.28412 0.00052 0.7368699999999997 2.499481600000001 0.25792491891891867 -0.055766598787442945 0.005863487353687802
NGC_6494 2273987966923703441 0.65849 3.6237 4.675 1.20859 8.57978 9.35202 17.48496 0.00084 18.50946 0.01018 16.41353 0.00316 2.095929999999999 7.057294900000001 1.5145002162162156 -0.055766598787442945 -0.0036585446502037655
NGC_6494 2273987967057923141* 9999.0 9999.0 9999.0 1.3897 8.57978 9.35202 12.98841 0.00045 13.33906 0.00054 12.45574 0.00053 0.8833199999999994 2.3995570000000006 0.21476162162162116 -0.055766598787442945 -0.0011846211232211523
NGC_6494 2273987967057933447* 9999.0 9999.0 9999.0 1.2342 8.57978 9.35202 17.93449 0.00083 19.11013 0.02124 16.7897 0.00394 2.3204300000000018 7.484032000000001 1.7266797297297316 -0.055766598787442945 0.0016409247228459378
NGC_6494 2273987966923703884 1.03148 3.7674 4.518 1.11427 8.57978 9.35202 15.2135 0.00057 15.79539 0.00128 14.45633 0.00092 1.33906 4.8697797000000005 0.8030057837837837 -0.055766598787442945 -0.006082650621930696
NGC_6494 2273987966923712486 0.77367 3.6835 4.651 1.2823 8.57978 9.35202 16.79047 0.0007 17.63826 0.00483 15.83505 0.00205 1.8032099999999982 6.297203 1.1863197297297279 -0.055766598787442945 0.013649200689763497
NGC_6494 2273987966923708929 0.91443 3.7343 4.587 1.26625 8.57978 9.35202 15.71142 0.0006 16.37771 0.00185 14.88328 0.00114 1.4944300000000013 5.2324375000000005 0.8852610810810824 -0.055766598787442945 0.00024846413619528107
NGC_6494 2273987967057932221* 9999.0 9999.0 9999.0 1.26226 8.57978 9.35202 12.56703 0.00045 12.85764 0.00051 12.10199 0.00051 0.7556499999999993 2.091598600000001 0.14840059459459398 -0.055766598787442945 -0.06438206259817436
NGC_6494 2273987967057920408* 9999.0 9999.0 9999.0 1.27318 8.57978 9.35202 15.84888 0.0005 16.64947 0.00216 14.92055 0.00118 1.7289200000000005 5.3637298 1.1164171891891896 -0.055766598787442945 -0.7074632726753736
NGC_6494 2273987967057926749* 9999.0 9999.0 9999.0 1.31181 8.57978 9.35202 14.31025 0.00046 14.82632 0.0008 13.61044 0.00067 1.2158800000000003 3.7907191000000005 0.5847930270270274 -0.055766598787442945 0.02410724472843251
NGC_6494 2273987967057923683B 1.09 3.774 4.475 1.18874 8.57978 9.35202 14.97581 0.00057 15.54111 0.00111 14.2318 0.00083 1.30931 4.565811399999999 0.7374296756756757 -0.055766598787442945 0.0007697322676882834
NGC_6494 2273987967057933318A 1.10566 3.7846 4.469 1.55792 8.57978 9.35202 14.87878 0.00056 15.48761 0.00108 14.09809 0.00079 1.389520000000001 4.140211200000001 0.6400341621621632 -0.055766598787442945 0.07687702185413325
NGC_6494 2273987967057931248* 9999.0 9999.0 9999.0 1.10355 8.57978 9.35202 12.84215 0.00045 13.1512 0.00052 12.35967 0.00052 0.7915299999999998 2.5079705000000008 0.26063297297297283 -0.055766598787442945 0.008909373649544694
NGC_6494 2273987966923704716 0.74098 3.6689 4.661 1.31061 8.57978 9.35202 17.22039 0.00077 18.16872 0.00759 16.19183 0.00267 1.976890000000001 6.701927099999999 1.3463803243243253 -0.055766598787442945 0.007796133332633737
NGC_6494 2273987967057921664B 1.625 3.885 4.3 1.21518 8.57978 9.35202 12.91844 0.00054 13.24566 0.00053 12.4114 0.00052 0.8342600000000004 2.484909800000001 0.24965989189189242 -0.055766598787442945 0.007960012046740683
NGC_6494 2273987967057923023* 9999.0 9999.0 9999.0 1.39905 8.57978 9.35202 17.98122 0.00084 19.17294 0.01717 16.83394 0.00452 2.339000000000002 7.384045500000001 1.6659435135135157 -0.055766598787442945 -0.018617545284899784
NGC_6494 2273987967057924538* 9999.0 9999.0 9999.0 1.38341 8.57978 9.35202 13.94327 0.00046 14.44103 0.0007 13.26181 0.00061 1.179219999999999 3.3600151000000005 0.5136876216216207 -0.055766598787442945 -0.03140359284085248
NGC_6494 2273987967057921799* 9999.0 9999.0 9999.0 1.30281 8.57978 9.35202 15.98131 0.00051 16.81781 0.00247 15.03093 0.00125 1.7868800000000018 5.469789100000001 1.1601227567567585 -0.055766598787442945 -0.736527094745548
NGC_6494 2273987967057920836* 9999.0 9999.0 9999.0 0.96751 8.57978 9.35202 13.72787 0.00046 14.16656 0.00064 13.10076 0.00059 1.0658000000000012 3.5147660999999997 0.6003492432432445 -0.055766598787442945 -0.3355889671370713
NGC_6494 2273987967057924757* 9999.0 9999.0 9999.0 1.42277 8.57978 9.35202 15.0605 0.00047 15.72724 0.00123 14.23172 0.00084 1.4955200000000008 4.442214699999999 0.8110522702702712 -0.055766598787442945 -0.47012075563113065
NGC_6494 2273987966923713924 0.73928 3.6679 4.661 1.50701 8.57978 9.35202 17.35414 0.00081 18.35308 0.00887 16.29855 0.00289 2.0545299999999997 6.660881100000001 1.3295359999999998 -0.055766598787442945 0.0054639979717725495
NGC_6494 2273987967057922143* 9999.0 9999.0 9999.0 1.26586 8.57978 9.35202 16.33094 0.00054 17.09354 0.00324 15.4294 0.00153 1.6641400000000015 5.852304599999998 1.0551587027027043 -0.055766598787442945 -0.016901910440986434
NGC_6494 2273987967057920369A 0.909 3.7327 4.59 1.27491 8.57978 9.35202 15.68739 0.0006 16.34852 0.00182 14.86281 0.00112 1.485710000000001 5.200700100000001 0.8723749189189199 -0.055766598787442945 0.021995279317907013
NGC_6494 2273987967057929208* 9999.0 9999.0 9999.0 1.2388 8.57978 9.35202 16.70282 0.00057 17.60576 0.00491 15.70413 0.00184 1.9016300000000008 6.2482679999999995 1.3056667567567577 -0.055766598787442945 -0.3507374654254036
NGC_6494 2273987967057920892* 9999.0 9999.0 9999.0 1.34085 8.57978 9.35202 15.36981 0.00048 16.02222 0.00146 14.54964 0.00097 1.4725800000000007 4.8244335 0.8275224324324331 -0.055766598787442945 -0.1614348098346312
NGC_6494 2273987967057927964B 0.753 3.7 4.66 1.34854 8.57978 9.35202 16.68202 0.00068 17.51516 0.00437 15.73791 0.00192 1.7772500000000022 6.129799400000001 1.128492918918921 -0.055766598787442945 0.020505001557237
NGC_6494 2273987967057929417A 1.351 3.8318 4.321 1.36612 8.57978 9.35202 13.70359 0.00055 14.16703 0.00064 13.0543 0.00058 1.1127300000000009 3.1357232000000006 0.4555155135135145 -0.055766598787442945 0.026424039578818004
NGC_6494 2273987967057920394* 9999.0 9999.0 9999.0 1.38038 8.57978 9.35202 13.1144 0.00045 13.59352 0.00056 12.44996 0.00053 1.143559999999999 2.5338418000000003 0.4794852972972964 -0.055766598787442945 -0.6877000486866169
NGC_6494 2273987967057924796B 0.746 3.671 4.658 1.39869 8.57978 9.35202 17.33238 0.0008 18.31312 0.00863 16.288 0.00286 2.025120000000001 6.735525900000001 1.352236702702704 -0.055766598787442945 0.0281248514069965
NGC_6494 2273987966923715586 0.85018 3.7129 4.618 0.98302 8.57978 9.35202 15.69662 0.0006 16.32407 0.00179 14.89842 0.00114 1.4256499999999992 5.4697122 0.9527376756756749 -0.055766598787442945 -0.029796434065515243
NGC_6494 2273987966923702865 0.74948 3.6738 4.661 1.17883 8.57978 9.35202 17.19756 0.00077 18.14268 0.00737 16.18519 0.00263 1.95749 6.7963813 1.3903771891891892 -0.055766598787442945 0.0045104399966451325
NGC_6494 2273987967057925679* 9999.0 9999.0 9999.0 1.32319 8.57978 9.35202 13.34158 0.00045 13.76594 0.00058 12.72831 0.00055 1.03763 2.8119209000000005 0.4010683243243244 -0.055766598787442945 -0.07001371287182456
NGC_6494 2273987966923705942 1.2069 3.8052 4.402 1.33847 8.57978 9.35202 14.27111 0.00055 14.78753 0.00079 13.57066 0.00066 1.2168700000000001 3.7278517000000004 0.5729574054054055 -0.055766598787442945 0.02480726652791221
NGC_6494 2273987966923709703 0.72485 3.6597 4.661 1.17046 8.57978 9.35202 16.96441 0.00072 17.84126 0.00572 15.98939 0.00229 1.8518699999999981 6.570680600000001 1.288783837837836 -0.055766598787442945 0.012796584533178113
NGC_6494 2273987967057929100* 9999.0 9999.0 9999.0 1.33904 8.57978 9.35202 17.00852 0.00061 17.94237 0.00677 15.99983 0.00221 1.942540000000001 6.464754400000001 1.2983531891891902 -0.055766598787442945 -0.1165675348835098
NGC_6494 2273987966923714852 1.32704 3.8274 4.333 1.41581 8.57978 9.35202 14.02047 0.00055 14.52505 0.00072 13.33266 0.00062 1.1923899999999996 3.4083791 0.5112705945945942 -0.055766598787442945 0.029275634292118102
NGC_6494 2273987966923711675 1.28983 3.8206 4.352 1.26946 8.57978 9.35202 14.14399 0.00055 14.63839 0.00074 13.46535 0.00064 1.1730399999999985 3.662150600000001 0.5623268108108094 -0.055766598787442945 0.015980178431370895
NGC_6494 2273987966923715457 1.62399 3.8947 4.282 1.53196 8.57978 9.35202 13.18977 0.00054 13.58362 0.00056 12.6091 0.00054 0.97452 2.4743055999999997 0.2375230270270271 -0.055766598787442945 0.022361330675384483
NGC_6494 2273987966923715553 0.89609 3.7286 4.596 1.43765 8.57978 9.35202 16.3553 0.00064 17.13726 0.00323 15.43807 0.00158 1.6991900000000015 5.7237715 1.0075637837837852 -0.055766598787442945 0.02131394444966439
NGC_6494 2273987966923702712 0.77617 3.6845 4.65 1.25033 8.57978 9.35202 16.78448 0.0007 17.62742 0.0048 15.83848 0.00204 1.7889400000000002 6.319666299999999 1.1874298918918922 -0.055766598787442945 0.03290292830554975
NGC_6494 2273987967057928906* 9999.0 9999.0 9999.0 1.33134 8.57978 9.35202 17.97808 0.00084 19.21857 0.02211 16.81713 0.00408 2.401440000000001 7.441167399999999 1.7609575135135145 -0.055766598787442945 -0.03001490400286322
NGC_6494 2273987967057924449* 9999.0 9999.0 9999.0 1.29568 8.57978 9.35202 15.56484 0.00049 16.23431 0.00167 14.73291 0.00105 1.5014000000000003 5.0596648 0.8780728648648652 -0.055766598787442945 -0.14279135144703137
NGC_6494 2273987966923716240 0.67836 3.6345 4.67 1.15485 8.57978 9.35202 17.63494 0.00088 18.69761 0.01207 16.54147 0.00349 2.1561400000000006 7.255103500000001 1.6005635135135141 -0.055766598787442945 -0.004193468721880755
NGC_6494 2273987966923706628 0.99185 3.757 4.543 1.28834 8.57978 9.35202 15.59927 0.00059 16.25369 0.0017 14.78131 0.00108 1.4723799999999994 5.1006274000000005 0.8525839999999993 -0.055766598787442945 0.00570435725320273
NGC_6494 2273987966923709363 0.6756 3.633 4.671 1.43445 8.57978 9.35202 17.81583 0.00095 18.93614 0.01502 16.69408 0.00392 2.242060000000002 7.1871494999999985 1.5519732432432454 -0.055766598787442945 0.041106062145154
NGC_6494 2273987967057924366* 9999.0 9999.0 9999.0 1.47223 8.57978 9.35202 14.45689 0.00046 15.01213 0.00086 13.72372 0.00069 1.2884100000000007 3.7945853 0.5801480000000008 -0.055766598787442945 0.052944574112284926
NGC_6494 2273987967057934838B 1.316 3.79 4.339 1.13573 8.57978 9.35202 13.74455 0.00055 14.18064 0.00064 13.11897 0.00059 1.0616700000000012 3.381730300000001 0.515291783783785 -0.055766598787442945 -0.01788443629048375
NGC_6494 2273987967057927611* 9999.0 9999.0 9999.0 1.16089 8.57978 9.35202 17.29031 0.00066 18.28312 0.00862 16.23875 0.00272 2.0443700000000007 6.905097900000002 1.4858877837837845 -0.055766598787442945 -0.09270108207933436
NGC_6494 2273987967057931473A 0.85656 3.715 4.615 1.34434 8.57978 9.35202 16.02821 0.00062 16.74592 0.00241 15.15827 0.00133 1.5876500000000018 5.479727400000002 0.9409134594594613 -0.055766598787442945 0.02559720196409021
NGC_6494 2273987967057924399* 9999.0 9999.0 9999.0 1.14487 8.57978 9.35202 14.2487 0.00046 14.78625 0.00078 13.52613 0.00066 1.2601200000000006 3.8777457 0.7093447027027033 -0.055766598787442945 -0.5469926484755003
NGC_6494 2273987967057931460* 9999.0 9999.0 9999.0 1.3628 8.57978 9.35202 15.10165 0.00048 15.79621 0.00126 14.25026 0.00085 1.5459499999999995 4.536738 0.8903327027027023 -0.055766598787442945 -0.7162763358490594
NGC_6494 2273987967057934519* 9999.0 9999.0 9999.0 1.24503 8.57978 9.35202 17.8433 0.0008 19.07208 0.01823 16.6941 0.00375 2.377980000000001 7.3832033 1.7790196216216225 -0.055766598787442945 -0.05490304794890477
